respondent,uniqueId,choice,choiceNumber,tripLength,av_Walking,av_PrivateCar,av_PublicTransport,av_PrivateBike,av_CarSharing,av_BikeSharing,av_EScooterSharing,AccessEgressTime_Walking,TravelTime_Walking,SearchParking_Walking,TravelCost_Walking,ParkingCost_Walking,Availability_Walking,AccessEgressTime_PrivateCar,TravelTime_PrivateCar,SearchParking_PrivateCar,TravelCost_PrivateCar,ParkingCost_PrivateCar,Availability_PrivateCar,AccessEgressTime_PublicTransport,TravelTime_PublicTransport,SearchParking_PublicTransport,TravelCost_PublicTransport,ParkingCost_PublicTransport,Availability_PublicTransport,AccessEgressTime_PrivateBike,TravelTime_PrivateBike,SearchParking_PrivateBike,TravelCost_PrivateBike,ParkingCost_PrivateBike,Availability_PrivateBike,AccessEgressTime_CarSharing,TravelTime_CarSharing,SearchParking_CarSharing,TravelCost_CarSharing,ParkingCost_CarSharing,Availability_CarSharing,AccessEgressTime_BikeSharing,TravelTime_BikeSharing,SearchParking_BikeSharing,TravelCost_BikeSharing,ParkingCost_BikeSharing,Availability_BikeSharing,AccessEgressTime_EScooterSharing,TravelTime_EScooterSharing,SearchParking_EScooterSharing,TravelCost_EScooterSharing,ParkingCost_EScooterSharing,Availability_EScooterSharing
1418,14002,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,3,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.5,-1,100
1418,14003,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,2,5,0.1,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
1418,14004,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,-1,100
1418,14005,Private Car,2,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
1418,14006,Private Car,2,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
1418,14007,Private Car,2,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,15,10,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1418,14008,Bike-sharing,8,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1418,14009,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1418,14010,Private Bike,4,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14011,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,5,15,1,0.5,0,-1,1,30,-1,3.5,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,7.5,-1,100
1420,14012,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,10,10,1.5,0,-1,5,20,-1,3.5,-1,-1,2,15,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1420,14013,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,1.5,1,-1,5,20,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
1420,14014,Car-sharing,5,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,10,5,0,-1,10,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,45,10,16,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14015,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,4,5,-1,10,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14016,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,3,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14017,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.1,-1,100,-1,-1,-1,-1,-1,-1
1420,14018,Walking,1,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,10,0.2,0,-1,2,5,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2,-1,100
1420,14019,Walking,1,1,1,1,1,1,0,1,0,-1,12,-1,-1,-1,-1,10,4,1,1,0,-1,5,6,-1,1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,0.4,-1,100,-1,-1,-1,-1,-1,-1
1420,14020,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,1,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
1420,14021,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,35,10,2.5,5,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
1420,14022,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,10,10,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,15,0,1,-1,100,-1,-1,-1,-1,-1,-1
1420,14023,Walking,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14024,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1420,14025,Private Bike,4,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,14026,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,35,0,5.5,-1,100
1421,14027,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,20,1,1,0,-1,1,25,-1,3.5,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,0,2,-1,100,-1,-1,-1,-1,-1,-1
1421,14028,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,5,4,1,-1,1,75,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,14029,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,20,1,1,5,-1,5,20,-1,3.5,-1,-1,2,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,1,2.5,-1,50,-1,-1,-1,-1,-1,-1
1421,14030,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,45,1,5,5,-1,5,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,55,1,9.5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,14031,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,10,5,1.5,1,-1,10,25,-1,3.5,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1421,14032,Private Bike,4,0.5,1,1,0,1,0,0,1,-1,7,-1,-1,-1,-1,5,1,10,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,2,-1,100
1421,14033,Private Bike,4,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,-1,100
1421,14034,Private Bike,4,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
1421,14035,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,12,10,2,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
1421,14036,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,1,3,5,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
1421,14037,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,1,12,1,1.5,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
1421,14038,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,14039,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1421,14040,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,14041,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,5,15,1,0.5,0,-1,1,30,-1,3.5,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,7.5,-1,100
1423,14042,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,55,5,4,1,-1,10,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,65,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,14043,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
1423,14044,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,10,5,1,1,-1,10,25,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,30,0,1.5,-1,10,-1,-1,-1,-1,-1,-1
1423,14045,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,10,0.5,0,-1,5,30,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1423,14046,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,5,5,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,14047,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,3,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.5,-1,100
1423,14048,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.1,-1,100,-1,-1,-1,-1,-1,-1
1423,14049,Private Bike,4,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,3,1,1,0,-1,2,6,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
1423,14050,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
1423,14051,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1423,14052,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,10,30,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1423,14053,Walking,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,14054,E-scooter-sharing,8,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1423,14055,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14056,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,0.5,5,-1,1,25,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
1429,14057,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,10,3,5,-1,1,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14058,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,10,3,1,-1,1,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14059,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,10,0.5,0,-1,5,25,-1,1,-1,-1,2,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,1,5.5,-1,50
1429,14060,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,3,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14061,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,1,4,1,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14062,Private Bike,4,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.5,-1,50
1429,14063,Private Bike,4,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
1429,14064,Private Bike,4,1,1,1,1,1,0,0,1,-1,14,-1,-1,-1,-1,5,5,5,2,0,-1,5,5,-1,2,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,1.5,-1,100
1429,14065,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
1429,14066,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1429,14067,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,15,10,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1429,14068,Private Bike,4,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14069,Private Bike,4,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1429,14070,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1430,14071,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,5,15,1,0.5,0,-1,1,30,-1,3.5,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,7.5,-1,100
1430,14072,None,9,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,5,5,0,-1,5,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1430,14073,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
1430,14074,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,10,0.5,0,-1,5,30,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1430,14075,None,9,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,5,0,-1,10,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,5,24,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1430,14076,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,10,5,1.5,1,-1,10,25,-1,3.5,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1430,14077,Private Bike,4,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,5,1,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,1,-1,100
1430,14078,Private Bike,4,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0.1,-1,100,-1,-1,-1,-1,-1,-1
1430,14079,Private Bike,4,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
1430,14080,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
1430,14081,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,30,1,2.5,0,-1,-1,-1,-1,-1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
1430,14082,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
1430,14083,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1430,14084,Private Bike,4,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1430,14085,Private Bike,4,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1433,14086,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,20,1,0.5,5,-1,1,30,-1,3.5,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2,-1,100,-1,-1,-1,-1,-1,-1
1433,14087,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,10,1,1.5,5,-1,10,20,-1,3.5,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
1433,14088,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,5,1.5,5,-1,10,30,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
1433,14089,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,10,0.5,0,-1,5,30,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
1433,14090,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,5,0,-1,10,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,5,24,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1433,14091,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,45,1,3,0,-1,1,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,10,16,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
